title,year,source,authors,class,keywords,abstract,pdf_link
Jigsaw Clustering for Unsupervised Visual Representation Learning,2021,CVPR,Pengguang Chen;Shu Liu;Jiaya Jia,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_Jigsaw_Clustering_for_Unsupervised_Visual_Representation_Learning_CVPR_2021_paper.pdf
DI-Fusion: Online Implicit 3D Reconstruction With Deep Priors,2021,CVPR,Jiahui Huang;Shi-Sheng Huang;Haoxuan Song;Shi-Min Hu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Huang_DI-Fusion_Online_Implicit_3D_Reconstruction_With_Deep_Priors_CVPR_2021_paper.pdf
Square Root Bundle Adjustment for Large-Scale Reconstruction,2021,CVPR,Nikolaus Demmel;Christiane Sommer;Daniel Cremers;Vladyslav Usenko,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Demmel_Square_Root_Bundle_Adjustment_for_Large-Scale_Reconstruction_CVPR_2021_paper.pdf
PatchMatch-Based Neighborhood Consensus for Semantic Correspondence,2021,CVPR,Jae Yong Lee;Joseph DeGol;Victor Fragoso;Sudipta N. Sinha,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lee_PatchMatch-Based_Neighborhood_Consensus_for_Semantic_Correspondence_CVPR_2021_paper.pdf
Representative Forgery Mining for Fake Face Detection,2021,CVPR,Chengrui Wang;Weihong Deng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Representative_Forgery_Mining_for_Fake_Face_Detection_CVPR_2021_paper.pdf
Look Closer To Segment Better: Boundary Patch Refinement for Instance Segmentation,2021,CVPR,Chufeng Tang;Hang Chen;Xiao Li;Jianmin Li;Zhaoxiang Zhang;Xiaolin Hu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tang_Look_Closer_To_Segment_Better_Boundary_Patch_Refinement_for_Instance_CVPR_2021_paper.pdf
Adaptive Class Suppression Loss for Long-Tail Object Detection,2021,CVPR,Tong Wang;Yousong Zhu;Chaoyang Zhao;Wei Zeng;Jinqiao Wang;Ming Tang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_Adaptive_Class_Suppression_Loss_for_Long-Tail_Object_Detection_CVPR_2021_paper.pdf
ChallenCap: Monocular 3D Capture of Challenging Human Performances Using Multi-Modal References,2021,CVPR,Yannan He;Anqi Pang;Xin Chen;Han Liang;Minye Wu;Yuexin Ma;Lan Xu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/He_ChallenCap_Monocular_3D_Capture_of_Challenging_Human_Performances_Using_Multi-Modal_CVPR_2021_paper.pdf
Automated Log-Scale Quantization for Low-Cost Deep Neural Networks,2021,CVPR,Sangyun Oh;Hyeonuk Sim;Sugil Lee;Jongeun Lee,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Oh_Automated_Log-Scale_Quantization_for_Low-Cost_Deep_Neural_Networks_CVPR_2021_paper.pdf
Hallucination Improves Few-Shot Object Detection,2021,CVPR,Weilin Zhang;Yu-Xiong Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Hallucination_Improves_Few-Shot_Object_Detection_CVPR_2021_paper.pdf
Efficient Conditional GAN Transfer With Knowledge Propagation Across Classes,2021,CVPR,Mohamad Shahbazi;Zhiwu Huang;Danda Pani Paudel;Ajad Chhatkuli;Luc Van Gool,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Shahbazi_Efficient_Conditional_GAN_Transfer_With_Knowledge_Propagation_Across_Classes_CVPR_2021_paper.pdf
Fully Convolutional Scene Graph Generation,2021,CVPR,Hengyue Liu;Ning Yan;Masood Mortazavi;Bir Bhanu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Fully_Convolutional_Scene_Graph_Generation_CVPR_2021_paper.pdf
Crossing Cuts Polygonal Puzzles: Models and Solvers,2021,CVPR,Peleg Harel;Ohad Ben-Shahar,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Harel_Crossing_Cuts_Polygonal_Puzzles_Models_and_Solvers_CVPR_2021_paper.pdf
Graph-Based High-Order Relation Modeling for Long-Term Action Recognition,2021,CVPR,Jiaming Zhou;Kun-Yu Lin;Haoxin Li;Wei-Shi Zheng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhou_Graph-Based_High-Order_Relation_Modeling_for_Long-Term_Action_Recognition_CVPR_2021_paper.pdf
Positive-Unlabeled Data Purification in the Wild for Object Detection,2021,CVPR,Jianyuan Guo;Kai Han;Han Wu;Chao Zhang;Xinghao Chen;Chunjing Xu;Chang Xu;Yunhe Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Guo_Positive-Unlabeled_Data_Purification_in_the_Wild_for_Object_Detection_CVPR_2021_paper.pdf
ArtFlow: Unbiased Image Style Transfer via Reversible Neural Flows,2021,CVPR,Jie An;Siyu Huang;Yibing Song;Dejing Dou;Wei Liu;Jiebo Luo,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/An_ArtFlow_Unbiased_Image_Style_Transfer_via_Reversible_Neural_Flows_CVPR_2021_paper.pdf
Network Quantization With Element-Wise Gradient Scaling,2021,CVPR,Junghyup Lee;Dohyung Kim;Bumsub Ham,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lee_Network_Quantization_With_Element-Wise_Gradient_Scaling_CVPR_2021_paper.pdf
"img2pose: Face Alignment and Detection via 6DoF, Face Pose Estimation",2021,CVPR,Vitor Albiero;Xingyu Chen;Xi Yin;Guan Pang;Tal Hassner,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Albiero_img2pose_Face_Alignment_and_Detection_via_6DoF_Face_Pose_Estimation_CVPR_2021_paper.pdf
Sparse Multi-Path Corrections in Fringe Projection Profilometry,2021,CVPR,Yu Zhang;Daniel Lau;David Wipf,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_Sparse_Multi-Path_Corrections_in_Fringe_Projection_Profilometry_CVPR_2021_paper.pdf
NeuroMorph: Unsupervised Shape Interpolation and Correspondence in One Go,2021,CVPR,Marvin Eisenberger;David Novotny;Gael Kerchenbaum;Patrick Labatut;Natalia Neverova;Daniel Cremers;Andrea Vedaldi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Eisenberger_NeuroMorph_Unsupervised_Shape_Interpolation_and_Correspondence_in_One_Go_CVPR_2021_paper.pdf
Soft-IntroVAE: Analyzing and Improving the Introspective Variational Autoencoder,2021,CVPR,Tal Daniel;Aviv Tamar,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Daniel_Soft-IntroVAE_Analyzing_and_Improving_the_Introspective_Variational_Autoencoder_CVPR_2021_paper.pdf
Energy-Based Learning for Scene Graph Generation,2021,CVPR,Mohammed Suhail;Abhay Mittal;Behjat Siddiquie;Chris Broaddus;Jayan Eledath;Gerard Medioni;Leonid Sigal,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Suhail_Energy-Based_Learning_for_Scene_Graph_Generation_CVPR_2021_paper.pdf
Zillow Indoor Dataset: Annotated Floor Plans With 360deg Panoramas and 3D Room Layouts,2021,CVPR,Steve Cruz;Will Hutchcroft;Yuguang Li;Naji Khosravan;Ivaylo Boyadzhiev;Sing Bing Kang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Cruz_Zillow_Indoor_Dataset_Annotated_Floor_Plans_With_360deg_Panoramas_and_CVPR_2021_paper.pdf
Progressive Contour Regression for Arbitrary-Shape Scene Text Detection,2021,CVPR,Pengwen Dai;Sanyi Zhang;Hua Zhang;Xiaochun Cao,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Dai_Progressive_Contour_Regression_for_Arbitrary-Shape_Scene_Text_Detection_CVPR_2021_paper.pdf
UV-Net: Learning From Boundary Representations,2021,CVPR,Pradeep Kumar Jayaraman;Aditya Sanghi;Joseph G. Lambourne;Karl D.D. Willis;Thomas Davies;Hooman Shayani;Nigel Morris,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Jayaraman_UV-Net_Learning_From_Boundary_Representations_CVPR_2021_paper.pdf
MAZE: Data-Free Model Stealing Attack Using Zeroth-Order Gradient Estimation,2021,CVPR,Sanjay Kariyappa;Atul Prakash;Moinuddin K Qureshi,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kariyappa_MAZE_Data-Free_Model_Stealing_Attack_Using_Zeroth-Order_Gradient_Estimation_CVPR_2021_paper.pdf
Universal Spectral Adversarial Attacks for Deformable Shapes,2021,CVPR,Arianna Rampini;Franco Pestarini;Luca Cosmo;Simone Melzi;Emanuele Rodola,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Rampini_Universal_Spectral_Adversarial_Attacks_for_Deformable_Shapes_CVPR_2021_paper.pdf
Prototypical Cross-Domain Self-Supervised Learning for Few-Shot Unsupervised Domain Adaptation,2021,CVPR,Xiangyu Yue;Zangwei Zheng;Shanghang Zhang;Yang Gao;Trevor Darrell;Kurt Keutzer;Alberto Sangiovanni Vincentelli,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yue_Prototypical_Cross-Domain_Self-Supervised_Learning_for_Few-Shot_Unsupervised_Domain_Adaptation_CVPR_2021_paper.pdf
HybrIK: A Hybrid Analytical-Neural Inverse Kinematics Solution for 3D Human Pose and Shape Estimation,2021,CVPR,Jiefeng Li;Chao Xu;Zhicun Chen;Siyuan Bian;Lixin Yang;Cewu Lu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_HybrIK_A_Hybrid_Analytical-Neural_Inverse_Kinematics_Solution_for_3D_Human_CVPR_2021_paper.pdf
Human De-Occlusion: Invisible Perception and Recovery for Humans,2021,CVPR,Qiang Zhou;Shiyin Wang;Yitong Wang;Zilong Huang;Xinggang Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhou_Human_De-Occlusion_Invisible_Perception_and_Recovery_for_Humans_CVPR_2021_paper.pdf
The Neural Tangent Link Between CNN Denoisers and Non-Local Filters,2021,CVPR,Julian Tachella;Junqi Tang;Mike Davies,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Tachella_The_Neural_Tangent_Link_Between_CNN_Denoisers_and_Non-Local_Filters_CVPR_2021_paper.pdf
Achieving Robustness in Classification Using Optimal Transport With Hinge Regularization,2021,CVPR,Mathieu Serrurier;Franck Mamalet;Alberto Gonzalez-Sanz;Thibaut Boissin;Jean-Michel Loubes;Eustasio del Barrio,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Serrurier_Achieving_Robustness_in_Classification_Using_Optimal_Transport_With_Hinge_Regularization_CVPR_2021_paper.pdf
Stochastic Image-to-Video Synthesis Using cINNs,2021,CVPR,Michael Dorkenwald;Timo Milbich;Andreas Blattmann;Robin Rombach;Konstantinos G. Derpanis;Bjorn Ommer,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Dorkenwald_Stochastic_Image-to-Video_Synthesis_Using_cINNs_CVPR_2021_paper.pdf
Ego-Exo: Transferring Visual Representations From Third-Person to First-Person Videos,2021,CVPR,Yanghao Li;Tushar Nagarajan;Bo Xiong;Kristen Grauman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Ego-Exo_Transferring_Visual_Representations_From_Third-Person_to_First-Person_Videos_CVPR_2021_paper.pdf
Dynamic Slimmable Network,2021,CVPR,Changlin Li;Guangrun Wang;Bing Wang;Xiaodan Liang;Zhihui Li;Xiaojun Chang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Dynamic_Slimmable_Network_CVPR_2021_paper.pdf
Jo-SRC: A Contrastive Approach for Combating Noisy Labels,2021,CVPR,Yazhou Yao;Zeren Sun;Chuanyi Zhang;Fumin Shen;Qi Wu;Jian Zhang;Zhenmin Tang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yao_Jo-SRC_A_Contrastive_Approach_for_Combating_Noisy_Labels_CVPR_2021_paper.pdf
Deep Lucas-Kanade Homography for Multimodal Image Alignment,2021,CVPR,Yiming Zhao;Xinming Huang;Ziming Zhang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhao_Deep_Lucas-Kanade_Homography_for_Multimodal_Image_Alignment_CVPR_2021_paper.pdf
clDice - A Novel Topology-Preserving Loss Function for Tubular Structure Segmentation,2021,CVPR,Suprosanna Shit;Johannes C. Paetzold;Anjany Sekuboyina;Ivan Ezhov;Alexander Unger;Andrey Zhylka;Josien P. W. Pluim;Ulrich Bauer;Bjoern H. Menze,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Shit_clDice_-_A_Novel_Topology-Preserving_Loss_Function_for_Tubular_Structure_CVPR_2021_paper.pdf
Hyper-LifelongGAN: Scalable Lifelong Learning for Image Conditioned Generation,2021,CVPR,Mengyao Zhai;Lei Chen;Greg Mori,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhai_Hyper-LifelongGAN_Scalable_Lifelong_Learning_for_Image_Conditioned_Generation_CVPR_2021_paper.pdf
Semi-Supervised Synthesis of High-Resolution Editable Textures for 3D Humans,2021,CVPR,Bindita Chaudhuri;Nikolaos Sarafianos;Linda Shapiro;Tony Tung,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chaudhuri_Semi-Supervised_Synthesis_of_High-Resolution_Editable_Textures_for_3D_Humans_CVPR_2021_paper.pdf
CoSMo: Content-Style Modulation for Image Retrieval With Text Feedback,2021,CVPR,Seungmin Lee;Dongwan Kim;Bohyung Han,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lee_CoSMo_Content-Style_Modulation_for_Image_Retrieval_With_Text_Feedback_CVPR_2021_paper.pdf
Thinking Fast and Slow: Efficient Text-to-Visual Retrieval With Transformers,2021,CVPR,Antoine Miech;Jean-Baptiste Alayrac;Ivan Laptev;Josef Sivic;Andrew Zisserman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Miech_Thinking_Fast_and_Slow_Efficient_Text-to-Visual_Retrieval_With_Transformers_CVPR_2021_paper.pdf
RGB-D Local Implicit Function for Depth Completion of Transparent Objects,2021,CVPR,Luyang Zhu;Arsalan Mousavian;Yu Xiang;Hammad Mazhar;Jozef van Eenbergen;Shoubhik Debnath;Dieter Fox,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhu_RGB-D_Local_Implicit_Function_for_Depth_Completion_of_Transparent_Objects_CVPR_2021_paper.pdf
Fingerspelling Detection in American Sign Language,2021,CVPR,Bowen Shi;Diane Brentari;Greg Shakhnarovich;Karen Livescu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Shi_Fingerspelling_Detection_in_American_Sign_Language_CVPR_2021_paper.pdf
Uncertainty Reduction for Model Adaptation in Semantic Segmentation,2021,CVPR,Prabhu Teja S;Francois Fleuret,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/S_Uncertainty_Reduction_for_Model_Adaptation_in_Semantic_Segmentation_CVPR_2021_paper.pdf
Learning Triadic Belief Dynamics in Nonverbal Communication From Videos,2021,CVPR,Lifeng Fan;Shuwen Qiu;Zilong Zheng;Tao Gao;Song-Chun Zhu;Yixin Zhu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Fan_Learning_Triadic_Belief_Dynamics_in_Nonverbal_Communication_From_Videos_CVPR_2021_paper.pdf
Temporal Modulation Network for Controllable Space-Time Video Super-Resolution,2021,CVPR,Gang Xu;Jun Xu;Zhen Li;Liang Wang;Xing Sun;Ming-Ming Cheng,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Xu_Temporal_Modulation_Network_for_Controllable_Space-Time_Video_Super-Resolution_CVPR_2021_paper.pdf
Zero-Shot Single Image Restoration Through Controlled Perturbation of Koschmieder's Model,2021,CVPR,Aupendu Kar;Sobhan Kanti Dhara;Debashis Sen;Prabir Kumar Biswas,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kar_Zero-Shot_Single_Image_Restoration_Through_Controlled_Perturbation_of_Koschmieders_Model_CVPR_2021_paper.pdf
Uncertainty-Aware Camera Pose Estimation From Points and Lines,2021,CVPR,Alexander Vakhitov;Luis Ferraz;Antonio Agudo;Francesc Moreno-Noguer,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Vakhitov_Uncertainty-Aware_Camera_Pose_Estimation_From_Points_and_Lines_CVPR_2021_paper.pdf
Temporal Context Aggregation Network for Temporal Action Proposal Refinement,2021,CVPR,Zhiwu Qing;Haisheng Su;Weihao Gan;Dongliang Wang;Wei Wu;Xiang Wang;Yu Qiao;Junjie Yan;Changxin Gao;Nong Sang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Qing_Temporal_Context_Aggregation_Network_for_Temporal_Action_Proposal_Refinement_CVPR_2021_paper.pdf
Information-Theoretic Segmentation by Inpainting Error Maximization,2021,CVPR,Pedro Savarese;Sunnie S. Y. Kim;Michael Maire;Greg Shakhnarovich;David McAllester,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Savarese_Information-Theoretic_Segmentation_by_Inpainting_Error_Maximization_CVPR_2021_paper.pdf
Adaptive Prototype Learning and Allocation for Few-Shot Segmentation,2021,CVPR,Gen Li;Varun Jampani;Laura Sevilla-Lara;Deqing Sun;Jonghyun Kim;Joongkyu Kim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Li_Adaptive_Prototype_Learning_and_Allocation_for_Few-Shot_Segmentation_CVPR_2021_paper.pdf
RefineMask: Towards High-Quality Instance Segmentation With Fine-Grained Features,2021,CVPR,Gang Zhang;Xin Lu;Jingru Tan;Jianmin Li;Zhaoxiang Zhang;Quanquan Li;Xiaolin Hu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_RefineMask_Towards_High-Quality_Instance_Segmentation_With_Fine-Grained_Features_CVPR_2021_paper.pdf
DCNAS: Densely Connected Neural Architecture Search for Semantic Image Segmentation,2021,CVPR,Xiong Zhang;Hongmin Xu;Hong Mo;Jianchao Tan;Cheng Yang;Lei Wang;Wenqi Ren,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhang_DCNAS_Densely_Connected_Neural_Architecture_Search_for_Semantic_Image_Segmentation_CVPR_2021_paper.pdf
Tackling the Ill-Posedness of Super-Resolution Through Adaptive Target Generation,2021,CVPR,Younghyun Jo;Seoung Wug Oh;Peter Vajda;Seon Joo Kim,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Jo_Tackling_the_Ill-Posedness_of_Super-Resolution_Through_Adaptive_Target_Generation_CVPR_2021_paper.pdf
DiNTS: Differentiable Neural Network Topology Search for 3D Medical Image Segmentation,2021,CVPR,Yufan He;Dong Yang;Holger Roth;Can Zhao;Daguang Xu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/He_DiNTS_Differentiable_Neural_Network_Topology_Search_for_3D_Medical_Image_CVPR_2021_paper.pdf
Im2Vec: Synthesizing Vector Graphics Without Vector Supervision,2021,CVPR,Pradyumna Reddy;Michael Gharbi;Michal Lukac;Niloy J. Mitra,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Reddy_Im2Vec_Synthesizing_Vector_Graphics_Without_Vector_Supervision_CVPR_2021_paper.pdf
Perception Matters: Detecting Perception Failures of VQA Models Using Metamorphic Testing,2021,CVPR,Yuanyuan Yuan;Shuai Wang;Mingyue Jiang;Tsong Yueh Chen,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yuan_Perception_Matters_Detecting_Perception_Failures_of_VQA_Models_Using_Metamorphic_CVPR_2021_paper.pdf
Unsupervised Part Segmentation Through Disentangling Appearance and Shape,2021,CVPR,Shilong Liu;Lei Zhang;Xiao Yang;Hang Su;Jun Zhu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Liu_Unsupervised_Part_Segmentation_Through_Disentangling_Appearance_and_Shape_CVPR_2021_paper.pdf
Adversarial Imaging Pipelines,2021,CVPR,Buu Phan;Fahim Mannan;Felix Heide,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Phan_Adversarial_Imaging_Pipelines_CVPR_2021_paper.pdf
Adaptive Consistency Regularization for Semi-Supervised Transfer Learning,2021,CVPR,Abulikemu Abuduweili;Xingjian Li;Humphrey Shi;Cheng-Zhong Xu;Dejing Dou,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Abuduweili_Adaptive_Consistency_Regularization_for_Semi-Supervised_Transfer_Learning_CVPR_2021_paper.pdf
GANmut: Learning Interpretable Conditional Space for Gamut of Emotions,2021,CVPR,Stefano d'Apolito;Danda Pani Paudel;Zhiwu Huang;Andres Romero;Luc Van Gool,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/dApolito_GANmut_Learning_Interpretable_Conditional_Space_for_Gamut_of_Emotions_CVPR_2021_paper.pdf
StyleSpace Analysis: Disentangled Controls for StyleGAN Image Generation,2021,CVPR,Zongze Wu;Dani Lischinski;Eli Shechtman,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wu_StyleSpace_Analysis_Disentangled_Controls_for_StyleGAN_Image_Generation_CVPR_2021_paper.pdf
Rethinking the Heatmap Regression for Bottom-Up Human Pose Estimation,2021,CVPR,Zhengxiong Luo;Zhicheng Wang;Yan Huang;Liang Wang;Tieniu Tan;Erjin Zhou,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Luo_Rethinking_the_Heatmap_Regression_for_Bottom-Up_Human_Pose_Estimation_CVPR_2021_paper.pdf
From Semantic Categories to Fixations: A Novel Weakly-Supervised Visual-Auditory Saliency Detection Approach,2021,CVPR,Guotao Wang;Chenglizhao Chen;Deng-Ping Fan;Aimin Hao;Hong Qin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wang_From_Semantic_Categories_to_Fixations_A_Novel_Weakly-Supervised_Visual-Auditory_Saliency_CVPR_2021_paper.pdf
High-Fidelity Face Tracking for AR/VR via Deep Lighting Adaptation,2021,CVPR,Lele Chen;Chen Cao;Fernando De la Torre;Jason Saragih;Chenliang Xu;Yaser Sheikh,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chen_High-Fidelity_Face_Tracking_for_ARVR_via_Deep_Lighting_Adaptation_CVPR_2021_paper.pdf
Mixed-Privacy Forgetting in Deep Networks,2021,CVPR,Aditya Golatkar;Alessandro Achille;Avinash Ravichandran;Marzia Polito;Stefano Soatto,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Golatkar_Mixed-Privacy_Forgetting_in_Deep_Networks_CVPR_2021_paper.pdf
TediGAN: Text-Guided Diverse Face Image Generation and Manipulation,2021,CVPR,Weihao Xia;Yujiu Yang;Jing-Hao Xue;Baoyuan Wu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Xia_TediGAN_Text-Guided_Diverse_Face_Image_Generation_and_Manipulation_CVPR_2021_paper.pdf
Affective Processes: Stochastic Modelling of Temporal Context for Emotion and Facial Expression Recognition,2021,CVPR,Enrique Sanchez;Mani Kumar Tellamekala;Michel Valstar;Georgios Tzimiropoulos,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sanchez_Affective_Processes_Stochastic_Modelling_of_Temporal_Context_for_Emotion_and_CVPR_2021_paper.pdf
ID-Unet: Iterative Soft and Hard Deformation for View Synthesis,2021,CVPR,Mingyu Yin;Li Sun;Qingli Li,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Yin_ID-Unet_Iterative_Soft_and_Hard_Deformation_for_View_Synthesis_CVPR_2021_paper.pdf
Positional Encoding As Spatial Inductive Bias in GANs,2021,CVPR,Rui Xu;Xintao Wang;Kai Chen;Bolei Zhou;Chen Change Loy,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Xu_Positional_Encoding_As_Spatial_Inductive_Bias_in_GANs_CVPR_2021_paper.pdf
Mask-ToF: Learning Microlens Masks for Flying Pixel Correction in Time-of-Flight Imaging,2021,CVPR,Ilya Chugunov;Seung-Hwan Baek;Qiang Fu;Wolfgang Heidrich;Felix Heide,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Chugunov_Mask-ToF_Learning_Microlens_Masks_for_Flying_Pixel_Correction_in_Time-of-Flight_CVPR_2021_paper.pdf
QPP: Real-Time Quantization Parameter Prediction for Deep Neural Networks,2021,CVPR,Vladimir Kryzhanovskiy;Gleb Balitskiy;Nikolay Kozyrskiy;Aleksandr Zuruev,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kryzhanovskiy_QPP_Real-Time_Quantization_Parameter_Prediction_for_Deep_Neural_Networks_CVPR_2021_paper.pdf
Nighttime Visibility Enhancement by Increasing the Dynamic Range and Suppression of Light Effects,2021,CVPR,Aashish Sharma;Robby T. Tan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Sharma_Nighttime_Visibility_Enhancement_by_Increasing_the_Dynamic_Range_and_Suppression_CVPR_2021_paper.pdf
Self-Supervised Augmentation Consistency for Adapting Semantic Segmentation,2021,CVPR,Nikita Araslanov;Stefan Roth,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Araslanov_Self-Supervised_Augmentation_Consistency_for_Adapting_Semantic_Segmentation_CVPR_2021_paper.pdf
Patch-VQ: 'Patching Up' the Video Quality Problem,2021,CVPR,Zhenqiang Ying;Maniratnam Mandal;Deepti Ghadiyaram;Alan Bovik,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Ying_Patch-VQ_Patching_Up_the_Video_Quality_Problem_CVPR_2021_paper.pdf
Double Low-Rank Representation With Projection Distance Penalty for Clustering,2021,CVPR,Zhiqiang Fu;Yao Zhao;Dongxia Chang;Xingxing Zhang;Yiming Wang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Fu_Double_Low-Rank_Representation_With_Projection_Distance_Penalty_for_Clustering_CVPR_2021_paper.pdf
Towards High Fidelity Face Relighting With Realistic Shadows,2021,CVPR,Andrew Hou;Ze Zhang;Michel Sarkis;Ning Bi;Yiying Tong;Xiaoming Liu,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Hou_Towards_High_Fidelity_Face_Relighting_With_Realistic_Shadows_CVPR_2021_paper.pdf
Multi-View Multi-Person 3D Pose Estimation With Plane Sweep Stereo,2021,CVPR,Jiahao Lin;Gim Hee Lee,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Lin_Multi-View_Multi-Person_3D_Pose_Estimation_With_Plane_Sweep_Stereo_CVPR_2021_paper.pdf
Fusing the Old with the New: Learning Relative Camera Pose with Geometry-Guided Uncertainty,2021,CVPR,Bingbing Zhuang;Manmohan Chandraker,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Zhuang_Fusing_the_Old_with_the_New_Learning_Relative_Camera_Pose_CVPR_2021_paper.pdf
CReST: A Class-Rebalancing Self-Training Framework for Imbalanced Semi-Supervised Learning,2021,CVPR,Chen Wei;Kihyuk Sohn;Clayton Mellina;Alan Yuille;Fan Yang,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Wei_CReST_A_Class-Rebalancing_Self-Training_Framework_for_Imbalanced_Semi-Supervised_Learning_CVPR_2021_paper.pdf
Towards Diverse Paragraph Captioning for Untrimmed Videos,2021,CVPR,Yuqing Song;Shizhe Chen;Qin Jin,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Song_Towards_Diverse_Paragraph_Captioning_for_Untrimmed_Videos_CVPR_2021_paper.pdf
FlowStep3D: Model Unrolling for Self-Supervised Scene Flow Estimation,2021,CVPR,Yair Kittenplon;Yonina C. Eldar;Dan Raviv,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Kittenplon_FlowStep3D_Model_Unrolling_for_Self-Supervised_Scene_Flow_Estimation_CVPR_2021_paper.pdf
Adversarial Robustness Across Representation Spaces,2021,CVPR,Pranjal Awasthi;George Yu;Chun-Sung Ferng;Andrew Tomkins;Da-Cheng Juan,,,,https://openaccess.thecvf.com/content/CVPR2021/papers/Awasthi_Adversarial_Robustness_Across_Representation_Spaces_CVPR_2021_paper.pdf
